Field,50,52,54,56,58,60,62,64,67,70,73,76,79,82,85,88,91,94,97,100,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140
-0.68,0.00748447,0.0088864,0.010398,0.0113412,0.0134974,0.0136557,0.0136996,0.0126458,0.0113488,0.0119057,0.010933,0.0111733,0.0134202,0.0128136,0.0113259,0.0108338,0.0118828,0.0137025,0.0128708,0.0114289,0.0111466,0.0106087,0.00991064,0.0102158,0.0104142,0.0100976,0.0101662,0.010006,0.00997931,0.00992209,0.00985342,0.00995642,0.0105401,0.0110055,0.0109292,0.0109597,0.0111352,0.0108948,0.0106545,0.0104905,0.0105706
-0.67,0.00718978,0.00882918,0.0102749,0.0111819,0.0132437,0.0135022,0.0136138,0.012539,0.0112534,0.0117875,0.0107575,0.0110322,0.0131608,0.0126496,0.0109902,0.0107422,0.0117341,0.0134698,0.0127259,0.0111962,0.0111008,0.0104294,0.00970465,0.0100937,0.0102311,0.00993353,0.0100518,0.00988394,0.00989538,0.00978476,0.00967795,0.00978857,0.0104561,0.0108986,0.0107575,0.0108681,0.010994,0.0106888,0.0105057,0.0104066,0.0104027
-0.66,0.00697616,0.00866991,0.010048,0.0111733,0.0131379,0.0133544,0.0134497,0.0124894,0.0112343,0.0116158,0.0106698,0.0109025,0.0130273,0.0125542,0.0108224,0.0105515,0.0116082,0.0134392,0.0125161,0.011097,0.0109406,0.0102921,0.00955969,0.00988013,0.0100136,0.00982291,0.00988013,0.00972754,0.0097695,0.00969702,0.00958258,0.00963598,0.0103493,0.0108147,0.0105973,0.0106621,0.0108491,0.0105553,0.0102578,0.0103074,0.0102502
-0.65,0.00683692,0.0084067,0.00979048,0.0109616,0.0130978,0.0131884,0.0132838,0.0122643,0.011097,0.0114518,0.0106354,0.0107079,0.0129395,0.0124207,0.0106431,0.0103188,0.0114289,0.013382,0.0124589,0.0110245,0.0107308,0.0101662,0.00945288,0.00978476,0.00984961,0.00973135,0.00971609,0.00957114,0.0096398,0.0095101,0.00946051,0.00955206,0.0101929,0.0106354,0.0105057,0.0105706,0.0106354,0.0104676,0.0100442,0.0101433,0.0101395
-0.64,0.00672057,0.00833136,0.00966746,0.0107546,0.0129271,0.0129634,0.013115,0.0120583,0.0109635,0.011364,0.0104294,0.0105935,0.0128098,0.0121918,0.0105096,0.0101853,0.0112,0.0131722,0.0122758,0.0108834,0.0105401,0.00994498,0.00937277,0.00966269,0.00965124,0.00962073,0.00959402,0.00942618,0.00950629,0.00932699,0.00928885,0.0094834,0.0101395,0.0104561,0.0104142,0.0103722,0.0105706,0.0102959,0.0099259,0.00992972,0.0100442
-0.63,0.00664523,0.00819594,0.00955397,0.0106412,0.01262,0.0128337,0.0129157,0.0118676,0.0108452,0.0112801,0.0102044,0.0104867,0.0126916,0.0120431,0.0104561,0.0101243,0.0110093,0.0130387,0.0121346,0.010666,0.0103493,0.00980383,0.0092507,0.00954825,0.00958639,0.00945288,0.00947195,0.00923544,0.00937659,0.00923544,0.00917441,0.00929648,0.00998312,0.0103226,0.0101853,0.0102616,0.010376,0.0102349,0.00973898,0.00985724,0.00986868
-0.62,0.00658706,0.00806528,0.00947863,0.0104895,0.0126553,0.0126839,0.0127307,0.0118104,0.0105858,0.0111161,0.0100556,0.0103303,0.0124512,0.0120354,0.0102997,0.00997168,0.0109559,0.012909,0.0120164,0.010563,0.0102158,0.00966269,0.00911337,0.00953299,0.00945669,0.00922018,0.00926596,0.00909048,0.00924689,0.009121,0.00904089,0.00904089,0.00971991,0.0101624,0.00996023,0.0101853,0.0102006,0.0101243,0.0096398,0.00970083,0.00965887
-0.61,0.00646403,0.00801378,0.00927645,0.0103837,0.012435,0.0124465,0.0125285,0.0116654,0.0104714,0.0109635,0.00987631,0.0102196,0.0122948,0.0119897,0.0101395,0.00980765,0.0107651,0.0127259,0.01186,0.0104333,0.0100976,0.00947958,0.00904852,0.0094071,0.00931555,0.00910956,0.00913626,0.00897986,0.00912482,0.00889593,0.00889212,0.0089379,0.00952154,0.00996786,0.00976187,0.0100556,0.0100861,0.00993353,0.00950247,0.00956351,0.00952917
-0.6,0.00633624,0.00776199,0.00913817,0.0101395,0.0122586,0.0122796,0.0124598,0.0116425,0.0103722,0.0108872,0.00973898,0.0100251,0.0122262,0.0118142,0.00999457,0.00971609,0.0106507,0.0125847,0.0116845,0.010254,0.0100213,0.00939947,0.00888067,0.00918967,0.00918967,0.00903708,0.00898749,0.00883871,0.0089913,0.00879675,0.00877768,0.0088082,0.00945669,0.00976568,0.0096398,0.00983816,0.0100022,0.00983435,0.00936514,0.00937277,0.00935751
-0.59,0.00626376,0.00759605,0.00890642,0.00991255,0.0121098,0.0121489,0.012373,0.0114327,0.0101662,0.0106927,0.00963598,0.00983435,0.0119782,0.0116273,0.00982291,0.00954062,0.0106621,0.0124055,0.0115433,0.0101624,0.00984198,0.00930792,0.00872427,0.0090676,0.00910956,0.00890356,0.00882345,0.00866705,0.00879675,0.00876623,0.00865179,0.00868994,0.00933844,0.00963598,0.00958258,0.00967795,0.00980383,0.00967795,0.00928503,0.00929266,0.00925833
-0.58,0.00616077,0.00741294,0.00887209,0.00983626,0.0119162,0.0120946,0.012229,0.0113106,0.0101243,0.0104523,0.0095101,0.00968939,0.0118256,0.0115471,0.00968558,0.00925452,0.0104409,0.0122834,0.0113755,0.0100098,0.00969321,0.00918204,0.0086289,0.00896841,0.00892264,0.0087319,0.00862128,0.00855261,0.00866705,0.0085755,0.00854117,0.00855261,0.00924307,0.0095101,0.00955588,0.00947958,0.00966269,0.00950629,0.009224,0.00913626,0.00914007
-0.57,0.00602153,0.00739673,0.0088349,0.009718,0.0117951,0.0119248,0.0120392,0.011242,0.0100213,0.0103646,0.0093537,0.00962454,0.0117226,0.0111542,0.00946432,0.00913626,0.0102578,0.0122033,0.0112229,0.00991064,0.00959402,0.00901037,0.00858313,0.00881964,0.00869757,0.00861365,0.00853735,0.00842291,0.00857168,0.00842291,0.00839239,0.00847632,0.00905615,0.00929266,0.00938803,0.00945288,0.00959784,0.00939947,0.00889593,0.00902945,0.00901419
-0.56,0.00586608,0.00724223,0.00873095,0.00953299,0.0117169,0.0118037,0.0118647,0.0110703,0.00985342,0.0102158,0.00923163,0.00954825,0.0116349,0.0109177,0.009224,0.0089646,0.0101281,0.0119362,0.0110779,0.00968939,0.00950629,0.00885397,0.00840002,0.00869757,0.00855643,0.00840765,0.00845343,0.00828177,0.00842673,0.00830466,0.00825506,0.00834662,0.00894934,0.00918967,0.00916296,0.00936514,0.00938421,0.00925833,0.00883871,0.00889593,0.00889212
-0.55,0.00565532,0.00705341,0.00856405,0.00930983,0.0116826,0.0116511,0.0118199,0.0107728,0.00979239,0.0100861,0.0090676,0.00936133,0.0113793,0.0107194,0.00911337,0.00883871,0.00997931,0.0117264,0.0109139,0.00954825,0.00943762,0.00881582,0.00824362,0.00854117,0.00842291,0.00826651,0.00832373,0.0082131,0.00831991,0.0081864,0.00812155,0.00815207,0.00871664,0.00916296,0.00903326,0.00918967,0.00921255,0.00915915,0.00879294,0.0087586,0.00870138
-0.54,0.00559047,0.00689128,0.00833708,0.00918967,0.0114117,0.011508,0.0117045,0.0105744,0.00970846,0.00997549,0.00905615,0.00926596,0.0112725,0.0105172,0.00901037,0.00873953,0.00982291,0.011612,0.0107651,0.0095368,0.00934607,0.00860602,0.00806433,0.00844198,0.00827032,0.00810629,0.00825888,0.00809866,0.00812155,0.00806433,0.00799567,0.00812918,0.00857931,0.009018,0.0088883,0.00904852,0.00912863,0.00905997,0.00868231,0.00861365,0.00855261
-0.53,0.00560859,0.00674537,0.00817019,0.00904471,0.0112143,0.0111752,0.0115739,0.0105248,0.00952917,0.00983053,0.00897604,0.00907522,0.0111848,0.0104371,0.00886542,0.00857168,0.00972754,0.0114251,0.010624,0.00953299,0.00918967,0.00849921,0.00797659,0.00826269,0.00809485,0.00792319,0.00809866,0.00797278,0.00802618,0.0079537,0.00783926,0.00803,0.00849539,0.00884253,0.00883108,0.00894552,0.00893027,0.00883108,0.00851446,0.00847632,0.00841528
-0.52,0.00542358,0.0066767,0.00802332,0.00882345,0.0110579,0.0110818,0.0114346,0.0105324,0.00936896,0.00973135,0.00879675,0.00896078,0.0110703,0.010376,0.00868231,0.00843817,0.00959021,0.0112992,0.0104867,0.00937277,0.00907904,0.0084191,0.00783545,0.00807577,0.0079003,0.00793463,0.00789648,0.00784689,0.00789267,0.00778583,0.00773242,0.00784308,0.00828177,0.00866324,0.00878531,0.00866705,0.0088082,0.00867468,0.00841147,0.00835806,0.0083428
-0.51,0.00527957,0.00651172,0.00797945,0.00874335,0.0109721,0.0110846,0.0113249,0.010376,0.00926596,0.00962454,0.00863653,0.0088349,0.0109101,0.0102654,0.00859076,0.00826269,0.0094834,0.0112458,0.0103417,0.00914389,0.00891501,0.00821692,0.00773242,0.00794607,0.00777438,0.00778583,0.00778964,0.00780109,0.00777057,0.00765613,0.00769427,0.00770953,0.00814444,0.00844961,0.00857931,0.00855643,0.00865942,0.00857168,0.00824362,0.00819403,0.00820547
-0.5,0.00508693,0.00638679,0.00787359,0.00864321,0.0107594,0.0110751,0.0111457,0.0102349,0.00904852,0.00958258,0.00857168,0.00869375,0.0107308,0.0101395,0.00851065,0.00814062,0.00925833,0.0111695,0.0101777,0.0089913,0.00873953,0.00814825,0.00763705,0.00788504,0.00760272,0.00767902,0.00764087,0.00768664,0.00765994,0.00752261,0.00751498,0.00754169,0.00809485,0.00825506,0.00848013,0.00840384,0.00861746,0.00846869,0.0080567,0.00802618,0.0080567
-0.49,0.0050135,0.0063248,0.00780204,0.00848871,0.010686,0.01085,0.0109835,0.0101662,0.00891501,0.00942618,0.00849158,0.00860983,0.0105248,0.0100976,0.00843054,0.00803,0.00910956,0.0110016,0.010109,0.00894934,0.0085488,0.00804144,0.00747302,0.00778201,0.00762561,0.00761035,0.00749972,0.00753787,0.00752261,0.00737765,0.0073624,0.00740054,0.00793844,0.00819784,0.00843817,0.00824744,0.00843817,0.00825125,0.00791937,0.007927,0.00793463
-0.48,0.00496867,0.00618079,0.00769332,0.0083943,0.0106421,0.0107165,0.0108815,0.00994116,0.00897604,0.00926596,0.00831991,0.00846106,0.0104142,0.010048,0.00823981,0.00783926,0.00900275,0.0108834,0.00997168,0.00891882,0.00845343,0.00803,0.00732425,0.00757602,0.00760272,0.00743487,0.00732043,0.0074158,0.00737384,0.0073128,0.00712588,0.00734332,0.00781256,0.00803,0.00820166,0.00820547,0.00830084,0.00813299,0.00785452,0.00787359,0.00781637
-0.47,0.0048466,0.00604346,0.00752547,0.00824744,0.0104628,0.0105868,0.0107146,0.00982672,0.00900275,0.00916678,0.00823599,0.00838858,0.0102654,0.0097428,0.00796515,0.00777057,0.00892645,0.0106316,0.00982672,0.00874335,0.00841147,0.00792319,0.00719836,0.00746539,0.00739291,0.0072327,0.00725177,0.00733569,0.00733188,0.0071564,0.00703433,0.0072861,0.00767902,0.00791556,0.00802237,0.00811392,0.00823981,0.00796896,0.00776294,0.00778964,0.00779346
-0.46,0.00470832,0.00588229,0.00736812,0.0081082,0.0103102,0.0104905,0.010644,0.00976187,0.00879294,0.00905234,0.0080834,0.00825888,0.010109,0.00969702,0.00781256,0.00759891,0.00886923,0.0105096,0.00970846,0.00853735,0.00829703,0.00773242,0.0071564,0.00745395,0.00734332,0.00714496,0.00717929,0.00717929,0.00720981,0.00700763,0.00707629,0.00717548,0.00756076,0.00776675,0.00788122,0.0080567,0.0081597,0.00789267,0.00757602,0.00762942,0.00775912
-0.45,0.00451949,0.00578311,0.00726417,0.00800902,0.0102006,0.0104828,0.0103903,0.00957876,0.0086289,0.00892264,0.00792319,0.00810629,0.00996023,0.00960165,0.00774005,0.0074921,0.00876623,0.0103684,0.00959021,0.00843436,0.00809866,0.00760654,0.00704959,0.00738528,0.00722888,0.00707629,0.00701526,0.00708774,0.00709537,0.00693515,0.00693133,0.00704959,0.00745013,0.00778964,0.00779346,0.00792319,0.00799185,0.00780109,0.00749591,0.0074921,0.00758746
-0.44,0.00444415,0.00572494,0.00721267,0.00806242,0.00998408,0.0103207,0.0103083,0.00947958,0.00844961,0.00880057,0.00788885,0.00802618,0.00978094,0.00934988,0.0077019,0.00734714,0.00863653,0.0102692,0.00963598,0.0083161,0.00794607,0.00747684,0.00698093,0.00721744,0.0071564,0.00696185,0.00690845,0.00701526,0.00693896,0.0068703,0.00679019,0.00694278,0.00732425,0.00765994,0.00767902,0.00770953,0.00785834,0.00764468,0.00736621,0.00756076,0.00744632
-0.43,0.00444415,0.00567344,0.00708869,0.00788409,0.00992209,0.010048,0.0102473,0.00952536,0.00831228,0.00869375,0.00776294,0.00797659,0.00983053,0.00912482,0.00764468,0.00718692,0.0084725,0.0101815,0.00951391,0.00827414,0.0079003,0.0073624,0.00683978,0.0071564,0.00699237,0.00671008,0.00695422,0.00692371,0.00683215,0.00671771,0.00661853,0.00683978,0.0072594,0.00750354,0.00756076,0.00749591,0.00778201,0.00755313,0.00724795,0.00740817,0.00735477
-0.42,0.00433162,0.00548938,0.00701812,0.00776485,0.00958735,0.0100566,0.0101166,0.00938421,0.0082894,0.00868994,0.0076752,0.00786215,0.0097695,0.00915533,0.00757983,0.00704959,0.00842291,0.0100365,0.00920492,0.00815588,0.00778964,0.00722507,0.0067406,0.00703052,0.00682834,0.00656894,0.00685504,0.00676349,0.00671771,0.00670245,0.00656894,0.00669101,0.0071564,0.00740054,0.0074425,0.00741962,0.0075722,0.00743487,0.00709155,0.00722125,0.00720218
-0.41,0.00426105,0.00542834,0.00682357,0.00752261,0.00950056,0.010006,0.0100146,0.00923926,0.00819021,0.0086289,0.0076485,0.00772098,0.00960547,0.00906378,0.00740436,0.00701526,0.00830084,0.00996786,0.00913626,0.00793082,0.00766376,0.00712207,0.00662616,0.00691608,0.00672153,0.0065079,0.00670245,0.00665286,0.00664142,0.00659946,0.00645831,0.0065842,0.00703433,0.0072594,0.00738147,0.00728992,0.00739291,0.00724414,0.00701907,0.00707248,0.00706103
-0.4,0.00419906,0.005353,0.00668338,0.00739768,0.0094977,0.00982672,0.00985247,0.00915152,0.0080834,0.00852972,0.00748447,0.00763705,0.00947958,0.00889975,0.00720599,0.00687793,0.00807577,0.00986105,0.00903708,0.00774387,0.00762942,0.00703433,0.00654224,0.00678256,0.00657275,0.00640872,0.00666049,0.00651553,0.00652316,0.00650409,0.00632861,0.00646976,0.00687793,0.0071564,0.0072327,0.0071297,0.00730136,0.007103,0.00696185,0.00692752,0.00696948
-0.39,0.00407699,0.00530055,0.00655654,0.00730804,0.0094977,0.00978953,0.00974947,0.0089913,0.00799185,0.00839621,0.00738147,0.00750354,0.00931174,0.0086289,0.007103,0.00675586,0.00794607,0.00978094,0.00900275,0.0077019,0.00764087,0.00691608,0.00640491,0.00666812,0.00652316,0.00630191,0.00656512,0.00636294,0.00646976,0.00638965,0.00623706,0.00641254,0.00671771,0.00708011,0.00703815,0.007,0.00703052,0.00703433,0.00679019,0.00694278,0.00682071
-0.38,0.0039034,0.00520137,0.00642493,0.00722697,0.00933462,0.00964743,0.00967509,0.00889212,0.00791556,0.00830466,0.00732425,0.00746539,0.00919348,0.00834662,0.00696948,0.00659946,0.00780872,0.00970846,0.00895697,0.00762179,0.00747302,0.00681689,0.00634769,0.00656894,0.00645831,0.00618747,0.00648502,0.00630954,0.00640491,0.00630572,0.0061684,0.00630954,0.00657657,0.00690082,0.00687793,0.00688174,0.00702289,0.00703433,0.00667575,0.00695422,0.00671008
-0.37,0.00383283,0.00508693,0.00632003,0.00707057,0.00923735,0.00954062,0.00954825,0.00879294,0.00770953,0.00824362,0.00720599,0.00734332,0.0090943,0.00837332,0.0068436,0.00654605,0.00786215,0.00958258,0.00881201,0.00752261,0.00753024,0.00674823,0.00621036,0.00641635,0.00640872,0.00614169,0.00637439,0.00625613,0.00631335,0.00624469,0.00613788,0.00620273,0.00638202,0.0067406,0.00672153,0.00673297,0.00691608,0.00696948,0.00657275,0.00675204,0.00667194
-0.36,0.00379945,0.00498584,0.00619414,0.00698951,0.00911146,0.00938135,0.00943667,0.00870901,0.00753787,0.00813681,0.0069733,0.00716403,0.00904471,0.0082131,0.00669101,0.00638965,0.00779727,0.00936514,0.00879294,0.00744632,0.00739291,0.00663379,0.00608447,0.00637439,0.00627521,0.0060387,0.0062485,0.00617602,0.00627139,0.00615314,0.00602725,0.0060387,0.0063248,0.00663379,0.00662997,0.00648883,0.00680545,0.00681308,0.00643542,0.00662997,0.00660327
-0.35,0.00373651,0.00484088,0.00607398,0.00682452,0.0090304,0.0092259,0.00929934,0.00855261,0.00747684,0.00809866,0.00691989,0.00714877,0.0089379,0.00826651,0.00657275,0.00629428,0.00761035,0.00922781,0.00861365,0.00735095,0.00727466,0.00651935,0.00599673,0.00630954,0.00615314,0.00597385,0.0061188,0.00605777,0.00612643,0.0060387,0.0058594,0.00597766,0.00617602,0.00651172,0.00653461,0.00638965,0.00677875,0.00667194,0.00635532,0.00647739,0.00644305
-0.34,0.00360776,0.00469115,0.00601676,0.00672153,0.00895983,0.00916106,0.00919157,0.00842291,0.00741199,0.00800329,0.00680926,0.00709155,0.00877386,0.00807959,0.00642779,0.00621036,0.00741962,0.00910956,0.00848395,0.00716403,0.00721362,0.00630954,0.00591281,0.00617221,0.00604632,0.00589755,0.00594333,0.00590518,0.00597766,0.0059624,0.00580218,0.00594714,0.00613406,0.00646976,0.00642017,0.00633624,0.00666812,0.00654605,0.00627521,0.00635913,0.00630954
-0.33,0.00345708,0.00460818,0.00594333,0.00660518,0.00881487,0.00899512,0.00913626,0.0083161,0.00733188,0.00783545,0.00670627,0.00690845,0.00859457,0.00794607,0.00639728,0.00608829,0.00731662,0.00907904,0.00833517,0.00710681,0.00707629,0.0061684,0.00578693,0.00597003,0.00599292,0.00584415,0.00582126,0.0057793,0.00589755,0.00581363,0.00575641,0.0058594,0.00604632,0.00628284,0.00631717,0.0062218,0.00654605,0.00653842,0.00614169,0.00619891,0.0062485
-0.32,0.00339414,0.00443748,0.00583461,0.00650218,0.00867659,0.0088101,0.0089255,0.00818259,0.00720218,0.00771335,0.00664142,0.00666049,0.00845343,0.00776294,0.00624469,0.0059357,0.00714496,0.00894552,0.00821692,0.00705341,0.00696567,0.00607684,0.00565341,0.0058594,0.00584415,0.00570682,0.00571826,0.005703,0.0058327,0.00563815,0.00559238,0.00568774,0.00591663,0.00611117,0.0061684,0.00614932,0.00640872,0.00645068,0.00606921,0.0061188,0.00609973
-0.31,0.00336362,0.00439933,0.00576404,0.00631812,0.00855261,0.00874811,0.00881869,0.00817877,0.00703815,0.00762561,0.00651172,0.00659564,0.0083161,0.00771716,0.00614551,0.00579455,0.00709537,0.00876242,0.00810248,0.00688556,0.00694278,0.00603107,0.0055733,0.00579074,0.00576404,0.00559619,0.00561145,0.00551608,0.00574115,0.00556949,0.00547031,0.00561145,0.00574496,0.00616458,0.00604632,0.00624087,0.00636676,0.00627139,0.00597766,0.00606921,0.00594714
-0.3,0.00314046,0.00432304,0.00561145,0.00625899,0.00851256,0.00879008,0.00865656,0.00809103,0.00699618,0.00759891,0.00639346,0.00642779,0.00816351,0.00756457,0.00596622,0.00560382,0.00688174,0.00868613,0.00801474,0.00683597,0.00677875,0.00595859,0.00547412,0.00572971,0.00568011,0.00544742,0.00547031,0.00540164,0.00565341,0.00550082,0.00533298,0.00547794,0.00559619,0.00612643,0.0060387,0.00610736,0.00614169,0.00607684,0.00588611,0.00605014,0.0058327
-0.29,0.00315191,0.00420669,0.00541499,0.00612548,0.00841433,0.00865275,0.00863844,0.00806051,0.00688937,0.0074425,0.00626758,0.0063782,0.00805289,0.00744632,0.00581363,0.00542453,0.00680164,0.00865179,0.00788122,0.00672153,0.00669482,0.00588992,0.00539783,0.00558475,0.00554278,0.00538638,0.00536731,0.00535205,0.00553134,0.00538638,0.00525287,0.00535205,0.00548938,0.00586703,0.00586703,0.00600055,0.0060387,0.00591281,0.00576404,0.00593951,0.00573352
-0.28,0.00310804,0.0041323,0.00536826,0.00607589,0.00828272,0.00850874,0.00861937,0.00798041,0.0068703,0.00733951,0.00614932,0.00624087,0.00799948,0.00724795,0.00569156,0.00535586,0.00675586,0.00854498,0.00780109,0.00655368,0.0066109,0.00585559,0.0053139,0.00548175,0.00543597,0.00526813,0.00534824,0.0052605,0.00546268,0.00529101,0.00509265,0.00526431,0.00534824,0.00575641,0.00571063,0.00578311,0.00588229,0.00589755,0.0056763,0.0057793,0.00566867
-0.27,0.00299837,0.00400165,0.00528529,0.00596336,0.00824744,0.00846678,0.00860888,0.00783926,0.00676349,0.00727084,0.00606921,0.00611499,0.00789267,0.00728229,0.0055733,0.00529101,0.00663379,0.00839621,0.00772098,0.00653842,0.00651172,0.00574115,0.00519565,0.00534442,0.00535205,0.00516894,0.00528339,0.00518802,0.00534824,0.00517276,0.00504306,0.00516894,0.00526813,0.00572971,0.00559619,0.00570682,0.00575259,0.00581744,0.00550845,0.00566486,0.00557712
-0.26,0.00294305,0.00390628,0.0052233,0.00575355,0.00810534,0.00838763,0.00843054,0.00770953,0.00661853,0.00720599,0.00600818,0.00601962,0.0078049,0.00715259,0.00551227,0.00519946,0.00650027,0.0082894,0.00761798,0.00638965,0.00643161,0.00563434,0.00503543,0.00520709,0.00524905,0.00510028,0.00519183,0.00511554,0.00523761,0.00507739,0.00494388,0.00501636,0.00522998,0.00555804,0.00551227,0.00557712,0.00565723,0.00568393,0.00539401,0.00552753,0.00550845
-0.25,0.00292684,0.00391296,0.00515845,0.00566486,0.00789839,0.0081864,0.00827128,0.0075722,0.00650027,0.00711063,0.00590518,0.00598148,0.00783545,0.00698093,0.00539401,0.00507358,0.00637439,0.00808722,0.00747302,0.00627902,0.00636294,0.00554278,0.00497058,0.0051842,0.00513461,0.00498965,0.00507739,0.00496677,0.00519183,0.00501636,0.00485614,0.00487903,0.00513461,0.00538638,0.00537112,0.00545886,0.00556949,0.00555804,0.00528339,0.00540164,0.00538638
-0.24,0.00276281,0.00384237,0.0050135,0.00552371,0.00780013,0.00802904,0.0080834,0.00747302,0.00642779,0.00694659,0.00577548,0.00584415,0.00768283,0.0067673,0.00522617,0.00500873,0.00620273,0.00804907,0.00720218,0.00621417,0.00626376,0.00543216,0.00488284,0.00514606,0.00505832,0.00483707,0.00499347,0.00485614,0.00506213,0.0048981,0.00477603,0.00478366,0.00504306,0.00537875,0.00533298,0.00534442,0.00550845,0.00543216,0.00524524,0.00527576,0.00529483
-0.23,0.00262643,0.00369836,0.00491431,0.00545219,0.00772384,0.00805193,0.0079022,0.00733188,0.00637057,0.00683597,0.005703,0.00572589,0.00749972,0.00667956,0.00517276,0.00493625,0.00610736,0.00794989,0.00717548,0.00612262,0.00615695,0.00532153,0.00475696,0.0050011,0.00488284,0.00477222,0.00492099,0.0047684,0.00494006,0.0047684,0.00464252,0.00467685,0.00501636,0.00527194,0.00523761,0.00523761,0.00539401,0.00543216,0.00513843,0.00510028,0.00523761
