Delay,dR/R,Delay,dR/R,Delay,dR/R,Delay,dR/R,Delay,dR/R,Delay,dR/R
ps,,ps,,ps,,ps,,ps,,ps,
,1.70 mW,,1.02 mW,,0.64 mW,,0.44 mW,,0.23 mW,,0.13 mW
1.86760000000001,6.55974937364474E-4,1.86760000000001,3.58635662897703E-4,2.4011999999999,9.99250756186502E-5,2.4011999999999,2.06141623788247E-4,2.93479999999999,-1.29222349777414E-5,3.60179999999995,2.56236039291938E-5
1.93430000000014,6.63625403221791E-4,1.93429999999995,4.23727626680931E-4,2.46789999999984,9.98139635481824E-5,2.46789999999984,2.42535175179218E-4,3.00149999999992,1.61980858396488E-5,3.66849999999989,3.86122429616297E-5
2.00100000000008,7.24733487488421E-4,2.00099999999989,4.7400149817806E-4,2.53459999999997,1.24820899837304E-4,2.53459999999997,2.41030515448E-4,3.06819999999986,1.00955231271924E-5,3.73520000000002,2.70771476387469E-5
2.06770000000002,7.18242906977248E-4,2.06770000000002,4.88792935415802E-4,2.60129999999991,1.59308980643694E-4,2.60129999999991,2.12213669318514E-4,3.13489999999999,7.10720454652925E-6,3.80189999999995,1.42307212231107E-5
2.13440000000014,6.80070558653825E-4,2.13439999999995,5.36228882338125E-4,2.66799999999985,1.82202662865342E-4,2.66799999999985,2.21651598065279E-4,3.20159999999993,3.83463740246588E-5,3.86859999999989,-2.42095729481325E-7
2.20110000000008,7.14810511323914E-4,2.20109999999989,5.38711652559168E-4,2.73469999999998,2.13639370042028E-4,2.73469999999998,2.43078010568471E-4,3.26829999999987,4.87875601526903E-5,3.93529999999983,9.14632905018088E-6
2.26780000000002,8.10227885743181E-4,2.26779999999983,5.19293591323032E-4,2.80139999999992,2.54311897609035E-4,2.80139999999992,2.71668307492166E-4,3.335,4.13801552340327E-5,4.00199999999996,2.28224563776101E-5
2.33450000000015,9.04127353030825E-4,2.33449999999996,5.34306038531725E-4,2.86809999999986,2.52456483776874E-4,2.86809999999986,2.61896924653483E-4,3.40169999999994,3.98563719776146E-5,4.0686999999999,3.07658670948038E-5
2.40120000000009,9.91584540099591E-4,2.4011999999999,5.65295905318744E-4,2.93479999999999,2.41329640003152E-4,2.93479999999999,2.4050120031476E-4,3.46839999999988,8.14064095164564E-5,4.13539999999984,3.91601650277986E-5
2.46790000000003,0.00111462895539,2.46789999999984,6.65137654404586E-4,3.00149999999992,2.64466601260928E-4,3.00149999999992,2.6618315029394E-4,3.53510000000001,1.10549099272516E-4,4.20209999999997,5.84659583562028E-5
2.53460000000016,0.00108996322820661,2.53459999999997,7.18077727351366E-4,3.06819999999986,3.1911786619112E-4,3.06819999999986,3.05696960736237E-4,3.60179999999995,9.4915073588969E-5,4.26879999999991,6.50597802988643E-5
2.6013000000001,0.00111861854477103,2.60129999999991,7.95677180684866E-4,3.13489999999999,3.53318545253153E-4,3.13489999999999,2.98839475577675E-4,3.66849999999989,8.87377318901935E-5,4.33549999999985,7.02255446033286E-5
2.66800000000004,0.00124128898980691,2.66799999999985,8.43123722926781E-4,3.20159999999993,3.85313398295451E-4,3.20159999999993,3.05513458426106E-4,3.73520000000002,1.10616695977656E-4,4.40219999999998,6.90097761564508E-5
2.73470000000017,0.00137936455188758,2.73469999999998,8.65601227969779E-4,3.26829999999987,4.00867388516726E-4,3.26829999999987,3.19931622634915E-4,3.80189999999995,1.54070239411987E-4,4.46889999999992,9.00358917450161E-5
2.80140000000011,0.00139695981588869,2.80139999999992,8.92043952044733E-4,3.335,3.89334534521178E-4,3.335,3.51123724914016E-4,3.86859999999989,1.60524481579348E-4,4.53559999999986,9.68886954578949E-5
2.86810000000005,0.00134026952533798,2.86809999999986,9.37282785774074E-4,3.40169999999994,4.12160383587242E-4,3.40169999999994,3.66565749837985E-4,3.93529999999983,1.63506157742168E-4,4.60229999999998,1.06533869898897E-4
2.93479999999999,0.00143832443933064,2.93479999999999,9.79038839182461E-4,3.46839999999988,4.27470194963072E-4,3.46839999999988,3.49318158509851E-4,4.00199999999996,1.70878950676651E-4,4.66899999999992,1.12752909345997E-4
3.00150000000011,0.0014816224887051,3.00149999999992,9.98531448966165E-4,3.53510000000001,4.38319273651861E-4,3.53510000000001,3.64147090733378E-4,4.0686999999999,1.9574268220675E-4,4.73569999999986,1.16813469595604E-4
3.06820000000005,0.00138203303596095,3.06819999999986,0.0010184078829702,3.60179999999995,4.79271754289355E-4,3.60179999999995,3.40888039853089E-4,4.13539999999984,1.93080724954419E-4,4.80239999999999,1.11144102515921E-4
3.13489999999999,0.00132839093992272,3.13489999999999,0.00101027729387755,3.66849999999989,5.01824993578247E-4,3.66849999999989,2.78161553307088E-4,4.20209999999997,1.74415799849809E-4,4.86909999999993,1.07194485512499E-4
3.20160000000012,0.00140011053516299,3.20159999999993,9.85732072048931E-4,3.73520000000002,5.23766655270944E-4,3.73520000000002,2.45009250158554E-4,4.26879999999991,2.09649968899888E-4,4.93579999999987,1.13576836621407E-4
3.26830000000006,0.00149858008953703,3.26829999999987,9.65753500201074E-4,3.80189999999995,5.36787817489192E-4,3.80189999999995,2.34384602434095E-4,4.33549999999985,2.4934832406304E-4,5.0025,1.12394415116413E-4
3.335,0.00159813923358716,3.335,9.73399444713954E-4,3.86859999999989,5.27980489752946E-4,3.86859999999989,2.34677568334734E-4,4.40219999999998,2.412536327979E-4,5.06919999999994,1.10480600285536E-4
3.40170000000013,0.00166275292928255,3.40169999999994,9.60921629227428E-4,3.93529999999983,5.22046504314785E-4,3.93529999999983,2.20770043207482E-4,4.46889999999992,2.34776654215638E-4,5.13589999999988,1.05031405169381E-4
3.46840000000007,0.00172159681376761,3.46839999999988,9.14818105807118E-4,4.00199999999996,5.48898845765098E-4,4.00199999999996,2.29681952191956E-4,4.53559999999986,2.29263302260451E-4,5.20260000000001,1.04547978733691E-4
3.53510000000001,0.00158737168527572,3.53510000000001,8.93900781413019E-4,4.0686999999999,5.53402128164829E-4,4.0686999999999,2.61328942130427E-4,4.60229999999998,2.50258176354425E-4,5.26929999999995,9.47669164645112E-5
3.60180000000014,0.00150691416390123,3.60179999999995,9.35869179987594E-4,4.13539999999984,5.50069676364151E-4,4.13539999999984,3.15365413753616E-4,4.66899999999992,1.8227030651777E-4,5.33599999999989,9.257079005288E-5
3.66850000000008,0.00142949759498855,3.66849999999989,9.30091613947953E-4,4.20209999999997,5.43626260077391E-4,4.20209999999997,3.34519016518748E-4,4.73569999999986,1.91469086641263E-4,5.40270000000002,9.5812892582375E-5
3.73520000000002,0.00139542396294264,3.73520000000002,8.7967533309731E-4,4.26879999999991,5.2596004308777E-4,4.26879999999991,2.95366931677795E-4,4.80239999999999,1.95767642671626E-4,5.46939999999995,9.17938738542904E-5
3.80190000000014,0.0013695877297436,3.80189999999995,8.51800507606525E-4,4.33549999999985,5.08573364876939E-4,4.33549999999985,2.43717298027003E-4,4.86909999999993,1.92350319829259E-4,5.53609999999989,8.0932153366981E-5
3.86860000000008,0.00133763754727013,3.86859999999989,8.4376758421973E-4,4.40219999999998,5.22720587170072E-4,4.40219999999998,2.33133999437742E-4,4.93579999999987,2.00130804411857E-4,5.60279999999983,8.7638002280472E-5
3.93530000000002,0.0013102245844172,3.93529999999983,8.3347276733812E-4,4.46889999999992,4.909977707068E-4,4.46889999999992,2.56669711170803E-4,5.0025,2.33990956267436E-4,5.66949999999996,8.87191514902381E-5
4.00200000000015,0.00124748528484105,4.00199999999996,8.08892684726734E-4,4.53559999999986,4.77174835720318E-4,4.53559999999986,2.33935700877946E-4,5.06919999999994,2.55802421040224E-4,5.7361999999999,1.03057482867803E-4
4.06870000000009,0.00116849846591091,4.0686999999999,7.83675109363564E-4,4.60229999999998,4.54354813534746E-4,4.60229999999998,1.92948193926714E-4,5.13589999999988,2.17147369136941E-4,5.80289999999984,1.04589847180202E-4
4.13540000000003,0.00109113714282454,4.13539999999984,7.32330447642886E-4,4.66899999999992,4.00502314072016E-4,4.66899999999992,1.88698929164391E-4,5.20260000000001,2.06320965883768E-4,5.86959999999997,9.8339984661186E-5
4.20210000000016,9.99302925786375E-4,4.20209999999997,7.00590500103277E-4,4.73569999999986,3.73308193507544E-4,4.73569999999986,1.87691403385771E-4,5.26929999999995,2.10683745544463E-4,5.93629999999991,9.51515403641966E-5
4.2688000000001,8.84367828782664E-4,4.26879999999991,6.39265461793919E-4,4.80239999999999,3.58773248953051E-4,4.80239999999999,1.66548549558205E-4,5.33599999999989,2.15669266269004E-4,6.00299999999985,8.67263022938376E-5
4.33550000000004,8.14200490087418E-4,4.33549999999985,6.03967176208267E-4,4.86909999999993,3.29118208355175E-4,4.86909999999993,1.31678718578735E-4,5.40270000000002,1.80614881936706E-4,6.06969999999998,8.84935888379699E-5
4.40220000000017,7.98947850809272E-4,4.40219999999998,5.57921905736797E-4,4.93579999999987,2.98052922917136E-4,4.93579999999987,1.22484831063937E-4,5.46939999999995,1.52614408366275E-4,6.13639999999992,1.04004768364275E-4
4.46890000000011,7.1497348065485E-4,4.46889999999992,5.39815050724938E-4,5.0025,3.19538030067152E-4,5.0025,1.29285262925803E-4,5.53609999999989,1.62980117648236E-4,6.20309999999986,1.10024800862803E-4
4.53560000000005,7.3291955123263E-4,4.53559999999986,5.37703903374003E-4,5.06919999999994,3.26335404813945E-4,5.06919999999994,1.04905570128311E-4,5.60279999999983,1.71122229431157E-4,6.26979999999998,1.01115949875151E-4
4.60229999999998,7.00491648445964E-4,4.60229999999998,5.02444432404867E-4,5.13589999999988,2.95846205344353E-4,5.13589999999988,5.22254520335864E-5,5.66949999999996,1.47776951939447E-4,6.33649999999992,8.46390704616522E-5
4.66900000000011,6.19070965705168E-4,4.66899999999992,4.29287682697797E-4,5.20260000000001,2.89957567843056E-4,5.20260000000001,4.86500042628733E-5,5.7361999999999,1.09053463828291E-4,6.40319999999986,6.86260698552756E-5
4.73570000000005,4.93516874787156E-4,4.73569999999986,3.75399279733698E-4,5.26929999999995,2.44118903360096E-4,5.26929999999995,5.47221925698284E-5,5.80289999999984,1.29249402767202E-4,6.46989999999999,5.77976260310291E-5
4.80239999999999,3.29919275844251E-4,4.80239999999999,3.23262858878665E-4,5.33599999999989,2.09059111841166E-4,5.33599999999989,5.27093166739074E-5,5.86959999999997,1.38855042748698E-4,6.53659999999993,4.75931094321574E-5
4.86910000000012,1.97835855532324E-4,4.86909999999993,2.54238606512962E-4,5.40270000000002,1.94964409214326E-4,5.40270000000002,2.94220271349999E-5,5.93629999999991,1.2149129532458E-4,6.60329999999987,2.79442138432931E-5
4.93580000000006,1.41229821769835E-4,4.93579999999987,1.83357830866932E-4,5.46939999999995,1.70319298574603E-4,5.46939999999995,1.60749900409576E-5,6.00299999999985,9.26382941446001E-5,6.67,1.42218338034702E-5
5.0025,1.73465464176142E-4,5.0025,1.00323193891302E-4,5.53609999999989,1.21691228415379E-4,5.53609999999989,1.37083668469704E-5,6.06969999999998,1.08850591775824E-4,6.73669999999994,-1.22022769438606E-5
5.06920000000013,1.84346662445228E-4,5.06919999999994,5.47149281884942E-5,5.60279999999983,8.33561365257331E-5,5.60279999999983,2.02304335221725E-5,6.13639999999992,1.18282540255169E-4,6.80339999999988,-2.2141164307983E-5
5.13590000000007,2.0239197474635E-4,5.13589999999988,5.2685236057711E-5,5.66949999999996,5.24670013879899E-5,5.66949999999996,5.86187855264803E-6,6.20309999999986,9.70977596846778E-5,6.87010000000001,-2.10961314098716E-5
5.20260000000001,2.18754175976714E-4,5.20260000000001,4.02971861565376E-5,5.7361999999999,4.94069157230041E-5,5.7361999999999,-2.35039331830771E-5,6.26979999999998,7.34495158556946E-5,6.93679999999995,-1.28894894471648E-5
5.26930000000014,2.22850041503157E-4,5.26929999999995,4.01491597303889E-5,5.80289999999984,4.80142930728729E-5,5.80289999999984,-3.27587678670194E-5,6.33649999999992,7.01828958136389E-5,7.00349999999989,5.59200957162702E-6
5.33600000000008,1.23148583743539E-4,5.33599999999989,1.51329394438054E-5,5.86959999999997,1.78535992800918E-5,5.86959999999997,-7.72418332223057E-5,6.40319999999986,6.00321633168319E-5,7.07020000000001,5.4802013840572E-6
5.40270000000002,2.06811552036636E-5,5.40270000000002,-1.3023437319031E-5,5.93629999999991,2.7439267724214E-6,5.93629999999991,-1.12050889850347E-4,6.46989999999999,3.40054996345392E-5,7.13689999999995,7.61077794957574E-7
5.46940000000014,-2.36162373942973E-5,5.46939999999995,-6.94593179283393E-5,6.00299999999985,-1.72632904515684E-5,6.00299999999985,-1.02302204632531E-4,6.53659999999993,8.67081802333839E-6,7.20359999999989,-1.02729447434027E-5
5.53610000000008,-1.09717083851505E-4,5.53609999999989,-1.34676707247619E-4,6.06969999999998,-3.38324037571264E-5,6.06969999999998,-8.15662289827216E-5,6.60329999999987,1.76805171245221E-5,7.27029999999983,-2.33428542237821E-5
5.60280000000002,-2.72287595811256E-4,5.60279999999983,-2.05545452746518E-4,6.13639999999992,-2.67315332532471E-5,6.13639999999992,-1.07515889332579E-4,6.67,1.80604985273529E-5,7.33699999999996,-2.06564395566244E-5
5.66950000000015,-5.14017674439048E-4,5.66949999999996,-2.58017883402534E-4,6.20309999999986,-5.11297784050994E-5,6.20309999999986,-1.57665519916399E-4,6.73669999999994,6.37318937749278E-6,7.4036999999999,-1.34139165393924E-5
5.73620000000009,-6.49831609324933E-4,5.7361999999999,-3.00388302105974E-4,6.26979999999998,-9.60947087632638E-5,6.26979999999998,-1.97443545018518E-4,6.80339999999988,-1.272774794435E-5,7.47039999999984,-2.89116600783785E-6
5.80290000000003,-6.95133517166556E-4,5.80289999999984,-3.20747518636478E-4,6.33649999999992,-1.00543480408251E-4,6.33649999999992,-2.15183263299043E-4,6.87010000000001,-1.01780003199735E-5,7.53709999999997,1.49092627441929E-5
5.86960000000016,-6.985930132103E-4,5.86959999999997,-3.49482944260994E-4,6.40319999999986,-1.01347043017511E-4,6.40319999999986,-1.98322198217088E-4,6.93679999999995,-2.55239584071473E-5,7.60379999999991,4.46352927121202E-5
5.9363000000001,-7.56443261496303E-4,5.93629999999991,-3.6099550133606E-4,6.46989999999999,-1.40418301787654E-4,6.46989999999999,-2.20047976798818E-4,7.00349999999989,-3.18528839706061E-5,7.67049999999985,4.38889886098232E-5
6.00300000000004,-8.20052038645362E-4,6.00299999999985,-3.90294476539643E-4,6.53659999999993,-1.5585028353063E-4,6.53659999999993,-2.38027429731172E-4,7.07020000000001,-1.94923947782173E-5,7.73719999999998,1.84285042212103E-5
6.06970000000017,-8.02312400818253E-4,6.06969999999998,-4.02641687707999E-4,6.60329999999987,-1.6154612405369E-4,6.60329999999987,-2.22018449973985E-4,7.13689999999995,-1.90588140692268E-5,7.80389999999992,-7.82174550103922E-7
6.13640000000011,-8.15769664669026E-4,6.13639999999992,-4.04694577111296E-4,6.67,-2.34707362836164E-4,6.67,-2.15680114377675E-4,7.20359999999989,-4.33427729773268E-5,7.87059999999986,-1.64585684361611E-5
6.20310000000005,-8.76241498234888E-4,6.20309999999986,-4.37357745931688E-4,6.73669999999994,-3.0048972897561E-4,6.73669999999994,-2.44622845993099E-4,7.27029999999983,-6.58298716143246E-5,7.93729999999998,-3.41547791910669E-5
6.26979999999998,-9.22099927465267E-4,6.26979999999998,-4.69330782320374E-4,6.80339999999988,-3.00979291878022E-4,6.80339999999988,-2.64325623851277E-4,7.33699999999996,-6.95161642477945E-5,8.00399999999993,-4.73677095124898E-5
6.33650000000011,-9.60839755372998E-4,6.33649999999992,-5.00297164755239E-4,6.87010000000001,-2.98096600272824E-4,6.87010000000001,-2.68507510824542E-4,7.4036999999999,-1.06296809144836E-4,8.07069999999986,-6.76862358708235E-5
6.40320000000005,-9.76716056005934E-4,6.40319999999986,-5.48166348580549E-4,6.93679999999995,-3.14048057895378E-4,6.93679999999995,-2.72462784288459E-4,7.47039999999984,-1.30383874929624E-4,8.13739999999999,-7.29547771593509E-5
6.46989999999999,-9.7401723917531E-4,6.46989999999999,-6.02944834657035E-4,7.00349999999989,-3.49964772117794E-4,7.00349999999989,-2.88470908789477E-4,7.53709999999997,-1.35969279041756E-4,8.20409999999993,-8.36450028383856E-5
6.53660000000012,-9.86565004239036E-4,6.53659999999993,-6.25789472548888E-4,7.07020000000001,-3.51299819369104E-4,7.07020000000001,-3.06534301027227E-4,7.60379999999991,-1.15020275299192E-4,8.27079999999987,-1.15504497062289E-4
6.60330000000006,-0.00104214799062911,6.60329999999987,-6.41559791116272E-4,7.13689999999995,-3.45936562786547E-4,7.13689999999995,-3.06787437168285E-4,7.67049999999985,-9.72458173697063E-5,8.3375,-1.32778613003028E-4
6.67,-0.00108309565042043,6.67,-6.67094255486329E-4,7.20359999999989,-3.75863275561215E-4,7.20359999999989,-3.06742704668476E-4,7.73719999999998,-1.14738636192615E-4,8.40419999999994,-1.38255113632373E-4
6.73670000000013,-0.00103851573965801,6.73669999999994,-6.69601817160424E-4,7.27029999999983,-3.94646623082391E-4,7.27029999999983,-3.03370947074588E-4,7.80389999999992,-1.24578379800643E-4,8.47089999999988,-1.22875478384995E-4
6.80340000000007,-0.00102254006167401,6.80339999999988,-6.8750279765131E-4,7.33699999999996,-4.06080914326875E-4,7.33699999999996,-2.9227520380328E-4,7.87059999999986,-1.36220981851171E-4,8.53760000000001,-1.1263130898885E-4
6.87010000000001,-0.00109613678684303,6.87010000000001,-6.89199794562222E-4,7.4036999999999,-4.03222771576409E-4,7.4036999999999,-2.90156749462993E-4,7.93729999999998,-1.15223363385592E-4,8.60429999999995,-9.81273027924829E-5
6.93680000000014,-0.00114711016284013,6.93679999999995,-6.94049004404141E-4,7.47039999999984,-4.17516515185101E-4,7.47039999999984,-3.13272724408292E-4,8.00399999999993,-1.31744594770024E-4,8.67099999999989,-8.04519501608333E-5
7.00350000000008,-0.0010991218273487,7.00349999999989,-7.31835726686941E-4,7.53709999999997,-4.49885173389738E-4,7.53709999999997,-3.2500242772946E-4,8.07069999999986,-1.3175705772659E-4,8.73770000000001,-8.20063321787583E-5
7.07020000000001,-0.00108591432699775,7.07020000000001,-7.47366710222486E-4,7.60379999999991,-4.54583350336509E-4,7.60379999999991,-2.81853266194875E-4,8.13739999999999,-1.03630564450189E-4,8.80439999999995,-8.50879424172533E-5
7.13690000000014,-0.00124570245761876,7.13689999999995,-7.3837203549911E-4,7.67049999999985,-4.36403493342902E-4,7.67049999999985,-2.58388636981673E-4,8.20409999999993,-1.18503698057938E-4,8.87109999999989,-9.12964570353796E-5
7.20360000000008,-0.00132924957578116,7.20359999999989,-7.31058162227112E-4,7.73719999999998,-3.90874404962419E-4,7.73719999999998,-2.48719700097957E-4,8.27079999999987,-1.59009993866734E-4,8.93779999999983,-1.06120921069519E-4
7.27030000000002,-0.00131287128156418,7.27029999999983,-7.35943925985911E-4,7.80389999999992,-3.98768265025938E-4,7.80389999999992,-2.57918253308893E-4,8.3375,-1.95833012991491E-4,9.00449999999996,-1.13537069472137E-4
7.33700000000015,-0.00126781165390393,7.33699999999996,-7.3568732211472E-4,7.87059999999986,-4.34499990292263E-4,7.87059999999986,-2.52854433385462E-4,8.40419999999994,-1.77763367933528E-4,9.0711999999999,-1.2662407241607E-4
7.40370000000009,-0.00122917283222682,7.4036999999999,-7.42844797985616E-4,7.93729999999998,-4.58917708132714E-4,7.93729999999998,-2.3786865850867E-4,8.47089999999988,-1.80841624220192E-4,9.13789999999984,-1.27247455682282E-4
7.47040000000003,-0.00120940748128405,7.47039999999984,-7.17476398975163E-4,8.00399999999993,-4.22113667462283E-4,8.00399999999993,-1.97572386120408E-4,8.53760000000001,-1.87915600083998E-4,9.20459999999997,-1.19051410303551E-4
7.53710000000016,-0.00125694376014941,7.53709999999997,-6.83944480030649E-4,8.07069999999986,-3.85831300801946E-4,8.07069999999986,-1.90739212010146E-4,8.60429999999995,-1.84419632246088E-4,9.27129999999991,-1.17467556821934E-4
7.6038000000001,-0.00122450843911961,7.60379999999991,-6.6506087106313E-4,8.13739999999999,-3.78960410221921E-4,8.13739999999999,-2.23412378079607E-4,8.67099999999989,-1.70683469819608E-4,9.33799999999985,-9.71830147966402E-5
7.67050000000004,-0.00121542361843026,7.67049999999985,-6.33130981405537E-4,8.20409999999993,-4.12297969367673E-4,8.20409999999993,-2.33404581510863E-4,8.73770000000001,-1.83069694837314E-4,9.40469999999998,-9.70505169873335E-5
7.73720000000017,-0.00113761156410571,7.73719999999998,-5.72260023607642E-4,8.27079999999987,-4.62190237907562E-4,8.27079999999987,-2.12506299182261E-4,8.80439999999995,-2.02707289207549E-4,9.47139999999992,-1.15400052277897E-4
7.80390000000011,-0.00101663341897744,7.80389999999992,-5.37031686348541E-4,8.3375,-4.34418793337178E-4,8.3375,-1.89687602631084E-4,8.87109999999989,-1.8842028740723E-4,9.53809999999986,-1.32992988550606E-4
7.87060000000005,-9.37163462057748E-4,7.87059999999986,-5.30654597744755E-4,8.40419999999994,-3.74181971085914E-4,8.40419999999994,-1.72468664229746E-4,8.93779999999983,-1.62537668669512E-4,9.60479999999998,-1.29636174717085E-4
7.93729999999998,-8.81416258656094E-4,7.93729999999998,-5.17351211338584E-4,8.47089999999988,-3.28078371642712E-4,8.47089999999988,-1.60557092179578E-4,9.00449999999996,-1.78326861447058E-4,9.67149999999992,-1.15641824051585E-4
8.00400000000011,-7.98314923093742E-4,8.00399999999993,-4.91934572793914E-4,8.53760000000001,-3.36555678455062E-4,8.53760000000001,-1.63214673246316E-4,9.0711999999999,-1.91490653687013E-4,9.73819999999986,-1.0566352123559E-4
8.07070000000005,-8.38007333881936E-4,8.07069999999986,-4.36516970619208E-4,8.60429999999995,-3.5897595596271E-4,8.60429999999995,-1.91395331984541E-4,9.13789999999984,-1.74393932011528E-4,9.80489999999999,-9.49661286133794E-5
8.13739999999999,-8.11989020525832E-4,8.13739999999999,-3.87184214027614E-4,8.67099999999989,-3.49885944202883E-4,8.67099999999989,-1.69981845824517E-4,9.20459999999997,-1.58221852183518E-4,9.87159999999993,-7.04528964310509E-5
8.20410000000012,-7.45296737407828E-4,8.20409999999993,-3.58976389086057E-4,8.73770000000001,-3.07062372437425E-4,8.73770000000001,-1.35018308510043E-4,9.27129999999991,-1.45691026457957E-4,9.93829999999987,-5.64209459203086E-5
8.27080000000006,-7.35199670271023E-4,8.27079999999987,-3.69730858919671E-4,8.80439999999995,-2.67337698612056E-4,8.80439999999995,-9.95075050733889E-5,9.33799999999985,-1.337410366854E-4,10.005,-4.74993091204732E-5
