filename,temperature,bfield,time,rotation,transmission
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-7.336999999999962,-0.00015872515826727317,35.64409683981494
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-7.003499999999886,0.000031428480663229486,-6.980063907636536
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-6.67,0.000029246045822411506,-5.549722942956658
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-6.3364999999999245,0.00006416661927472106,0.7437773016331387
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-6.002999999999848,0.000033884012506911084,-23.858087290854836
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-5.669499999999962,0.000048616038127182655,4.462663809800637
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-5.335999999999887,0.00010809029084556267,19.910346228339986
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-5.0024999999999995,0.00010454359993938344,-6.980063907636536
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-4.668999999999924,0.00006853173354466197,10.184027668518297
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-4.335499999999849,0.00004288686432072904,-10.698950415803107
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-4.0019999999999625,0.000043159704720423596,-49.032088269215876
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-3.668499999999886,-1.5824356990223912e-6,-28.435178377830077
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-3.335,0.000012331405996564982,30.208801174032885
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-3.001499999999924,0.000021334358220318655,136.3401007532563
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-2.6679999999998483,-0.00095480691054961,279.6602654141492
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-2.334499999999962,-0.0006762588788417317,403.8138611483361
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-2.000999999999886,-0.00032487016022688785,401.5253156048485
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-1.6675,-0.00020783251079198206,409.8212931999903
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-1.3339999999999241,-0.00020483136937989136,471.8980910670833
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-1.0004999999998483,-0.00013799125060435854,429.55999851256837
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-0.6669999999999621,-0.00014372005195002497,503.6516604829698
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,-0.3334999999998863,-0.00015463298137414423,513.0919108498549
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,0.0,-0.0002626680647773568,779.1353302802548
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,0.33350000000007585,-0.0024967688234308434,2545.034285273651
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,0.6670000000001517,-0.007197698831699558,3329.7193384968627
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,1.000500000000038,-0.006269550579718987,3652.976396514446
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,1.3340000000001138,-0.004499792564230748,3722.2048992049376
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,1.6675,-0.0036982609554116084,3776.843924055697
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,2.001000000000076,-0.0034412687338917693,3936.756043906873
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,2.3345000000001517,-0.003383156840606631,4025.7232519099416
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,2.668000000000038,-0.003434448867886109,4080.3622767607017
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,3.0015000000001137,-0.0034423615141027167,4104.105936774383
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,3.335,-0.003405533095230215,4187.065712725797
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,3.668500000000076,-0.0034128964905163857,4241.132601190685
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,4.002000000000152,-0.0034775536234837607,4262.015579275007
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,4.335500000000038,-0.0034628239716573543,4347.549968962845
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,4.669000000000113,-0.0033414166311474883,4321.803831598612
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,5.0024999999999995,-0.003289575352937574,4244.851487698852
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,5.336000000000076,-0.0032628394199118514,4137.003778962013
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,5.669500000000151,-0.003120972481385005,3959.927567534682
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,6.003000000000037,-0.003027393854111809,3837.7764491510466
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,6.336500000000114,-0.0029662839664507707,3700.4637165418076
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,6.67,-0.002947463540037517,3659.8420331449083
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,7.003500000000075,-0.002869981970266893,3555.4271427232993
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,7.337000000000152,-0.0027270251119249607,3424.6939785515865
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,7.670500000000038,-0.0026921047676132736,3397.803568415611
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,8.004000000000113,-0.0026921047676132736,3435.2785016902153
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,8.3375,-0.002651182712899859,3465.887798334358
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,8.671000000000076,-0.002707927199650627,3516.2358002910796
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,9.004500000000151,-0.0027393002986559768,3581.459348280468
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,9.338000000000038,-0.002792500400496269,3645.2525553051764
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,9.671500000000114,-0.0028053219769036564,3747.0928319903624
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,10.004999999999999,-0.002937365333399016,3784.2816970720305
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,10.338500000000076,-0.0027701298675226124,3983.6712275483624
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,10.672000000000152,-0.0028017775919931803,4002.8377964750694
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,11.005500000000037,-0.0028721646702929257,4083.2229586900603
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,11.339000000000114,-0.002934910868303626,4116.406869070627
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,11.6725,-0.003013756983354554,4112.68798256246
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,12.006000000000075,-0.003000114390947372,4104.105936774383
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,12.339500000000152,-0.002934639103234268,4038.0241842061864
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,12.673000000000037,-0.0028950815938011583,3998.5467735810307
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,13.006500000000113,-0.002860161249489471,3903.572133526307
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,13.34,-0.0028129628580509064,3915.0148612437433
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,13.673500000000075,-0.002763310001516952,3760.53803705835
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,14.00700000000015,-0.0026727379515236486,3730.786944993015
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,14.340500000000038,-0.0025938918356145156,3675.2897155634478
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,14.674000000000113,-0.0025829783346261468,3672.1429654411522
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,15.0075,-0.002550515315805711,3614.6432586610335
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,15.341000000000076,-0.002565519592239132,3629.8048728866374
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,15.674500000000151,-0.002588436515747364,3502.218458837219
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,16.008000000000038,-0.0026566380336252153,3548.847574285774
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,16.341500000000114,-0.002612168732747259,3649.829646392151
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,16.675,-0.002568245822403879,3642.6779415687533
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,17.008500000000076,-0.002608624347836783,3720.488490047322
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,17.34200000000015,-0.0026779186459255813,3773.4111057404657
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,17.67550000000004,-0.0026855566666769705,3853.2241315695856
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,18.009000000000114,-0.0027051981090900185,3837.204312765175
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,18.3425,-0.002770676258057188,3923.882975224757
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,18.676000000000077,-0.0027810433693691854,3973.3727726026696
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,19.009500000000152,-0.0027660390920775605,3997.6885690022227
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,19.34300000000004,-0.002745304869453565,3940.4749304150396
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,19.676500000000114,-0.0028009565759933865,3970.7981588662465
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,20.009999999999998,-0.0027731335835484393,3913.5845202790642
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,20.343500000000077,-0.002722659711872895,3947.054498852566
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,20.677000000000152,-0.002727846127924755,3851.2216542190345
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,21.010500000000036,-0.0026869212119572747,3822.900903118379
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,21.344000000000115,-0.002646273782709079,3741.6575363245793
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,21.6775,-0.00259198090065784,3689.879193403179
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,22.011000000000074,-0.002501952379086842,3574.30764345707
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,22.344500000000153,-0.0025003160695953853,3533.3998918672346
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,22.678000000000036,-0.002525143928060293,3509.3701636606174
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,23.01150000000011,-0.002529231842251279,3493.922481242078
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,23.345,-0.0025565170262074385,3587.466780332122
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,23.678500000000074,-0.0025559706365310673,3568.0141432124797
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,24.01200000000015,-0.002545057134684494,3585.7503711745067
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,24.345500000000037,-0.002481764546997423,3626.085986378471
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,24.679000000000112,-0.0024880380224685077,3676.7200565281273
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,25.0125,-0.0025183212016587713,3719.0581490826426
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,25.346000000000075,-0.0025180465761935533,3818.6098802243405
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,25.67950000000015,-0.002545878150684288,3886.408041950152
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,26.013000000000037,-0.002603169027111427,3858.945495428304
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,26.346500000000113,-0.0026039843214612944,3898.4229060534603
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,26.68,-0.0026440882214289804,3923.024770645949
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,27.013500000000075,-0.0027253888024335034,3931.8928846269623
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,27.34700000000015,-0.0026790057053448064,3919.019815944846
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,27.680500000000038,-0.0026719169355238544,3886.6941101430875
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,28.014000000000113,-0.0026435446921484703,3814.6049255232374
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,28.3475,-0.0026893756770526647,3822.0426985395716
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,28.681000000000076,-0.0027128389902372685,3727.068058484848
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,29.01450000000015,-0.0026372683562815246,3746.806763797426
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,29.348000000000038,-0.0025707031478951303,3606.919417451764
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,29.681500000000113,-0.0025840682544412325,3705.8990122075907
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,30.015,-0.0027311187477658734,3619.2203497480086
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,30.348500000000076,-0.0026961984034541866,3660.4141695307803
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,30.68200000000015,-0.002624990309154647,3646.968964462792
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,31.01550000000004,-0.0025472398347105266,3589.4692576826733
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,31.349000000000114,-0.0025821601790222137,3592.9020759979044
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,31.6825,-0.0026569126590904337,3626.658122764342
21h20m32s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___159.999-160.353_Tem=160.0_Mag=-0.1.txt,160.0,-0.1,32.016000000000076,-0.0027008355694338143,3668.13801074005
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-7.336999999999962,-0.00014756304345939192,-27.022882652987658
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-7.003499999999886,-0.00005540503163760406,-57.691250546099404
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-6.67,-0.00005512939302670754,-26.733558427580316
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-6.3364999999999245,-5.1874308876756574e-6,0.7522429860572255
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-6.002999999999848,-1.600447005928259e-6,26.5020990472554
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-5.669499999999962,0.00006848400673546797,1.9095398876847205
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-5.335999999999887,0.00007841720148249732,10.0106181990725
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-5.0024999999999995,0.000075106117471422,21.004938764528077
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-4.668999999999924,0.00006875991441789412,30.263313977542413
20h28m47s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___140.000-140.459_Tem=140.0_Mag=-0.1.txt,140.0,-0.1,-4.335499999999849,0.00010462984871236253,0.17359453524441537
