filename_neg,filename_pos,temperature,time,|bfield|,rotation.odd,rotation.even,transmission.odd,transmission.even
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-7.003499999999886,0.1,-0.0000872639450224905,0.00009331380398595693,73.0681948552791,65.47612686661284
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-6.002999999999848,0.1,-0.00006835646170147343,0.00010357607427581496,23.224760378129826,9.966970009862383
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-5.0024999999999995,0.1,-0.00011859306958173681,0.000058202316820479366,86.37469984588483,108.2443882311473
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-4.0019999999999625,0.1,-0.000036469155745983275,0.000016590722440970513,-30.027494237594542,24.136811711398142
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-3.001499999999924,0.1,-0.00014882076695805346,-0.00013196250916768995,121.73155130243282,453.51625385191454
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-2.000999999999886,0.1,-0.00009417184127923322,-0.000724626727964607,198.98153385284326,991.3894658639508
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,-1.0004999999998483,0.1,-0.0004726618236610022,-0.00041906112961002587,44.87990224999203,1103.0102138644233
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,0.0,0.1,-0.0005501367701206871,-0.0007742641780526348,139.6697963727919,1791.5678133694905
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,1.000500000000038,0.1,0.0013468255344464726,-0.011315100739204331,771.5294963358269,8230.226380186406
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,2.001000000000076,0.1,-0.00037451765757489817,-0.006770817870037676,715.9199738788238,8889.064449797188
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,3.0015000000001137,0.1,-0.00036425879672543184,-0.0068086383281683645,835.051053278462,9704.512809649888
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,4.002000000000152,0.1,-0.0005154889871904753,-0.007072259454610713,917.1330257393438,10123.705263697077
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,5.0024999999999995,0.1,-0.00027187764784570526,-0.006751928567957184,825.9921552783089,9669.391588703566
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,6.003000000000037,0.1,-0.0003483820201700045,-0.006354557585607396,614.4965634220634,9039.765685232709
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,7.003500000000075,0.1,-0.00027119430223481724,-0.005777029925462718,547.770046445245,8195.702057774524
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,8.004000000000113,0.1,-0.00041710983656171284,-0.005467444042792577,604.1548149424539,8062.8516987930325
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,9.004500000000151,0.1,-0.0004854061004101588,-0.005807525009190521,315.21621125185993,8258.332358558393
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,10.004999999999999,0.1,-0.00045270914406872866,-0.005880731736135179,735.4241148624433,9170.324964718413
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,11.005500000000037,0.1,-0.0005277756314301498,-0.006136268477320911,761.1737881327235,9351.882003427741
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,12.006000000000075,0.1,-0.00038082982404066346,-0.006140614454633932,787.2065068370912,9534.855232047077
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,13.006500000000113,0.1,-0.0002965665725321526,-0.0059234333560999625,669.7400041570008,8965.830655712725
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,14.00700000000015,0.1,-0.0002887705139027249,-0.0056913993382637995,323.1400392969517,8308.182532212537
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,15.0075,0.1,-0.0004708724078520761,-0.005369926161391763,686.8153938859305,8396.503779152868
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,16.008000000000038,0.1,-0.0004705792635631943,-0.005559819985374783,586.28564643658,8237.05051895566
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,17.008500000000076,0.1,-0.000505683480121844,-0.0056689468648229305,750.5032640894151,8696.452272585748
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,18.009000000000114,0.1,-0.0005964377218746464,-0.005693247848218811,864.8695046636421,9156.427578315685
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,19.009500000000152,0.1,-0.00046757576428817227,-0.005807530366552949,686.1198145454882,9307.989502928314
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,20.009999999999998,0.1,-0.00046377652408779134,-0.005893963421536677,669.7195459411223,9110.286118176693
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,21.010500000000036,0.1,-0.0006704501337112807,-0.00571160586968719,692.9812594731102,8859.326868535953
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,22.011000000000074,0.1,-0.0006412979868797644,-0.005594912646935018,616.5722299386102,8383.484411239526
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,23.01150000000011,0.1,-0.0004827785316829916,-0.005260789791171723,608.6561038100854,8279.25100465777
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,24.01200000000015,0.1,-0.0005230085470146356,-0.00541665153454866,563.3286399790218,8336.473115897501
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,25.0125,0.1,-0.0006717951341269467,-0.005734559934692084,481.1373965768589,8688.842779010793
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,26.013000000000037,0.1,-0.0004551791417766434,-0.005580079920245447,919.8318254436331,9067.48055065379
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,27.013500000000075,0.1,-0.0004883985811307929,-0.005637616640619419,907.6649634210512,8977.693292030663
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,28.014000000000113,0.1,-0.00048407693465357454,-0.005612762416238523,634.3501788701533,8853.387006063294
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,29.01450000000015,0.1,-0.0006404751601264396,-0.005624894352193016,595.8771801048242,8511.231287751307
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,30.015,0.1,-0.0007884922607880856,-0.005796146580333409,599.2900918865762,8412.661196700226
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,31.01550000000004,0.1,-0.0006474975197529971,-0.005660013029100019,678.0125846118831,8553.140063363195
19h55m29s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___120.000-120.530_Tem=120.0_Mag=-0.1.txt,16h30m20s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___119.999-120.526_Tem=120.0_Mag=0.1.txt,120.0,32.016000000000076,0.1,-0.0007088019524466738,-0.005749413779074141,582.2638018757552,8635.294963346561
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-7.603799999999909,0.1,-0.0004382170879042198,-0.000617209485451598,-8.458111878483237,181.36423891614498
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-7.403699999999901,0.1,-0.00026294561099782194,-0.0002617659539262928,43.830416372832005,147.62545771373362
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-7.203599999999894,0.1,-0.00020505978455245014,-0.00012988112269881464,-32.89432799616318,43.911753516118345
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-7.003499999999886,0.1,-0.00014957653138976317,-0.00006796302678898895,46.36344744764101,124.85633894921129
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-6.803399999999878,0.1,-8.858562485635986e-6,0.00008723300093420257,-32.89972550367527,82.70298576224765
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-6.603299999999871,0.1,-0.00017935457456672274,0.00008564806866453049,51.43256036237458,57.392622324528325
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-6.403199999999863,0.1,-0.00006353877399212357,0.00003577004212028545,-33.74054908168343,64.99406229135192
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-6.203099999999856,0.1,-0.00017130480982480346,0.00003417671876240882,75.0401559625085,89.43426787110603
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-6.002999999999848,0.1,-0.00019704641558058599,0.00008082557578294685,-55.664620131883794,54.87766116617286
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-5.80289999999984,0.1,-0.0002493012258442587,-0.00006473243014225057,-53.99846147568482,201.6094789012049
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-5.602799999999833,0.1,-0.00018175216895095964,-0.00002131352750772502,-23.61382228995948,12.708819479391884
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-5.402700000000015,0.1,-0.00010535538882944363,0.000013257651898583548,-4.234046678071643,126.54995449145008
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-5.202600000000007,0.1,-0.00007399704893506892,0.00005909408434822236,-13.520184566027098,198.23069608935495
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-5.0024999999999995,0.1,-0.00020267200842638393,0.00004946128667258963,10.115102594386299,31.256454460138855
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-4.8023999999999925,0.1,-0.00021230717593138048,-0.00005830320855428567,-27.850325225072865,156.9115956016891
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-4.6022999999999845,0.1,-0.0002830680291989512,-0.00014032481734405056,-53.15552582951973,204.13922453665873
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-4.4021999999999775,0.1,-0.0002323995530492995,-0.00015561218050887934,-15.189628661581267,75.1109327650103
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-4.2020999999999695,0.1,-0.0002838710409825421,-0.0001523885846498357,115.51655547824897,99.54808757964888
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-4.0019999999999625,0.1,-0.00018094147578882227,-0.00006554580583006478,14.309833514840832,187.26408441658145
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-3.8018999999999545,0.1,-0.00017130349616107792,0.00002291739498063942,-78.43913640391823,96.20192448711119
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-3.601799999999947,0.1,-0.00015922790022824702,-0.00006474504749519314,-30.3627049667921,31.262086641890612
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-3.401699999999939,0.1,-0.00022274477199759167,-0.0001845654438540104,12.634053214815921,109.68185459856252
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-3.2015999999999316,0.1,-0.0001487679498051002,-0.00009611056284245461,18.524981094145474,196.5396619637524
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-3.001499999999924,0.1,-0.00014634050832080189,-0.00020789888122388624,-27.89984148964041,512.7789870770492
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-2.8013999999999166,0.1,-0.0002618193158218042,-0.0025787371057633566,-13.65066344327613,1135.9665712566548
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-2.601299999999909,0.1,-0.000469348290516824,-0.0023052722120126875,9.941678331280173,1277.6356122814238
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-2.401199999999901,0.1,-0.0006874272978237407,-0.0013554562738457368,-30.552087078194972,1392.3283658865143
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-2.2010999999998937,0.1,-0.0009336048806423779,-0.0007506446269461554,-60.91419753691321,1419.3177950636139
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-2.000999999999886,0.1,-0.00112262659264614,-0.0005278455119069799,30.99113271296187,1512.9099353027775
17h55m22s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.939_Tem=30.0_Mag=-0.1.txt,18h00m55s_(pump 640nm 2.0mW V pol) (probe 800nm 0.7mW 45 pol)___29.999-30.924_Tem=30.0_Mag=0.1.txt,30.0,-1.8008999999998787,0.1,-0.0010977068863732365,-0.00045305695511074345,-15.398723409115291,1577.8495384737585
