temperature,number,2theta,lattice_spacing,intensity,norm_intensity,log_intensity,best_fit
400.0,8,45.6114,0.39746413962210425,43.5,0.000019693725668416087,1.797755421998195,1.8399539235300337
400.0,8,45.6164,0.3974228992449074,44.5,0.0000201464549941268,1.8076261760244892,1.8334077706288192
400.0,8,45.6214,0.39738166818140175,44.166666666666664,0.000019995545218889897,1.8043607885967212,1.826759401247592
400.0,8,45.626400000000004,0.3973404464285317,39.833333333333336,0.000018033718140810133,1.7595128156080513,1.820035186850988
400.0,8,45.6314,0.3972992339832434,47.666666666666664,0.000021580097858877397,1.8374809477889569,1.8132608925989477
400.0,8,45.6364,0.3972580308424838,41.166666666666664,0.000018637357241757753,1.77381186791958,1.806461756543626
400.0,8,45.641400000000004,0.3972168370032016,40.333333333333336,0.000018260082803665493,1.7649302806403453,1.799662566406137
400.0,8,45.6464,0.39717565246234676,36.333333333333336,0.000016449165500822632,1.7195714082645184,1.792887729090856
400.0,8,45.6514,0.3971344772168705,37.5,0.0000169773497141518,1.733297432771277,1.7861613291111793
400.0,8,45.656400000000005,0.3970933112637253,40.666666666666664,0.000018410992578902393,1.7685047409986439,1.779507173047163
400.0,8,45.6614,0.39705215459986526,39.5,0.00001788280836557323,1.7558632606700177,1.7729488180166655
400.0,8,45.6664,0.39701100722224547,37.666666666666664,0.00001705280460177025,1.7352233538073145,1.7665095829142168
400.0,8,45.6714,0.3969698691278226,37.666666666666664,0.00001705280460177025,1.7352233538073145,1.7602125418585708
400.0,8,45.6764,0.39692874031355446,37.5,0.0000169773497141518,1.733297432771277,1.7540804998983957
400.0,8,45.681400000000004,0.3968876207764004,33.166666666666664,0.000015015522636072035,1.6799679910696206,1.7481359515661572
400.0,8,45.6864,0.39684651051332104,39.0,0.00001765644370271787,1.7503307720700567,1.7424010233497524
400.0,8,45.6914,0.39680540952127824,37.333333333333336,0.000016901894826533346,1.7313629329940765,1.7368974015784415
400.0,8,45.696400000000004,0.3967643177972352,37.833333333333336,0.000017128259489388706,1.7371407718530367,1.73164624759697
400.0,8,45.7014,0.39672323533815657,36.333333333333336,0.000016449165500822632,1.7195714082645184,1.7266681024307269
400.0,8,45.7064,0.3966821621410082,38.333333333333336,0.000017354624152244063,1.7428427506775073,1.721982783424117
400.0,8,45.711400000000005,0.39664109820275734,37.5,0.0000169773497141518,1.733297432771277,1.7176092755591181
400.0,8,45.7164,0.39660004352037265,38.666666666666664,0.000017505533927480966,1.7466028995508136,1.713565620325327
400.0,8,45.7214,0.3965589980908239,41.333333333333336,0.000018712812129376206,1.7755665954861302,1.7098688051104156
400.0,8,45.7264,0.39651796191108235,33.5,0.00001516643241130894,1.6843109720804028,1.706534656103566
400.0,8,45.7314,0.3964769349781205,39.333333333333336,0.000017807353477954776,1.7540269176300214,1.7035777376488332
400.0,8,45.7364,0.3964359172889122,33.5,0.00001516643241130894,1.6843109720804028,1.7010112608478947
400.0,8,45.7414,0.39639490884043277,39.333333333333336,0.000017807353477954776,1.7540269176300214,1.6988470039911105
400.0,8,45.7464,0.3963539096296585,39.5,0.00001788280836557323,1.7558632606700177,1.697095247096753
400.0,8,45.751400000000004,0.3963129196535674,41.5,0.000018788267016994656,1.7773142617556497,1.6957647224673247
400.0,8,45.7564,0.39627193890913864,37.333333333333336,0.000016901894826533346,1.7313629329940765,1.6948625827406245
400.0,8,45.7614,0.39623096739335256,42.666666666666664,0.000019316451230323823,1.7893548799717633,1.6943943874365606
400.0,8,45.766400000000004,0.396190005103191,38.666666666666664,0.000017505533927480966,1.7466028995508136,1.6943641084959455
400.0,8,45.7714,0.3961490520356373,36.0,0.000016298255725585725,1.7155686658108449,1.694774154794168
400.0,8,45.7764,0.39610810818767545,35.166666666666664,0.000015920981287493462,1.7053973699576073,1.6956254151107977
400.0,8,45.781400000000005,0.39606717355629156,40.5,0.000018335537691283943,1.7667211882582263,1.6969173185651276
400.0,8,45.7864,0.3960262481384726,38.833333333333336,0.00001758098881509942,1.748470835685933,1.698647911105215
400.0,8,45.7914,0.39598533193120694,41.666666666666664,0.00001886372190461311,1.7790549233319517,1.700813946278902
400.0,8,45.7964,0.3959444249314844,42.833333333333336,0.000019391906117942277,1.7910480379912093,1.7034109882307553
400.0,8,45.8014,0.3959035271362958,39.166666666666664,0.000017731898590336323,1.75218277693165,1.7064335246661333
400.0,8,45.806400000000004,0.39586263854263354,39.833333333333336,0.000018033718140810133,1.7595128156080513,1.7098750874049509
400.0,8,45.8114,0.39582175914749135,37.666666666666664,0.00001705280460177025,1.7352233538073145,1.7137283781122967
400.0,8,45.8164,0.3957808889478642,55.5,0.000025126477576944662,1.9035591481662335,1.71798539683499
400.0,8,45.821400000000004,0.39574002794074814,43.833333333333336,0.000019844635443652993,1.8010706631496722,1.7226375710843553
400.0,8,45.8264,0.3956991761231411,44.833333333333336,0.000020297364769363707,1.8108671946623218,1.7276758833753314
400.0,8,45.8314,0.3956583334920417,43.666666666666664,0.000019769180556034537,1.799416205979659,1.7330909953477385
400.0,8,45.836400000000005,0.39561750004445023,43.166666666666664,0.00001954281589317918,1.7944146787411652,1.7388733668445862
400.0,8,45.8414,0.39557667577736827,41.166666666666664,0.000018637357241757753,1.77381186791958,1.745013368592071
400.0,8,45.8464,0.39553586068779856,49.833333333333336,0.00002256101139791728,1.8567861029843442,1.75150138740378
400.0,8,45.8514,0.39549505477274527,51.0,0.000023089195611246448,1.8668363411414939,1.7583279231073652
400.0,8,45.8564,0.3954542580292139,51.5,0.000023315560274101805,1.8710733940847488,1.7654836766568227
400.0,8,45.8614,0.395413470454211,49.333333333333336,0.000022334646735061924,1.852406625718853,1.7729596291390297
400.0,8,45.8664,0.3953726920447449,42.666666666666664,0.000019316451230323823,1.7893548799717633,1.780747111605903
400.0,8,45.8714,0.3953319227978247,50.666666666666664,0.00002293828583600954,1.8639884982686672,1.7888378658580795
400.0,8,45.876400000000004,0.3952911627104612,52.166666666666664,0.00002361737982457561,1.8766592522063625,1.7972240964716273
400.0,8,45.8814,0.39525041177966647,52.0,0.00002354192493695716,1.8752695086783566,1.8058985144956299
400.0,8,45.8864,0.3952096700024535,47.166666666666664,0.00002135373319602204,1.832901350184204,1.8148543733553348
400.0,8,45.891400000000004,0.39516893737583714,54.0,0.00002444738358837859,1.8916599248665262,1.824085497575507
400.0,8,45.8964,0.3951282138968331,54.833333333333336,0.000024824658026470852,1.8983108126098882,1.8335863049941175
400.0,8,45.9014,0.3950874995624586,53.833333333333336,0.000024371928700760138,1.8903174369910172,1.8433518231693051
400.0,8,45.906400000000005,0.39504679436973206,58.0,0.00002625830089122145,1.922694158606495,1.8533777006966383
400.0,8,45.9114,0.39500609831567346,54.0,0.00002444738358837859,1.8916599248665262,1.8636602141523027
400.0,8,45.9164,0.3949654113973036,63.333333333333336,0.000028672857295011926,1.9608985112767243,1.874196271362803
400.0,8,45.9214,0.3949247336116451,55.833333333333336,0.00002527738735218157,1.906159721696759,1.8849834116770412
400.0,8,45.9264,0.3948840649557214,60.333333333333336,0.000027314669317879783,1.93982348519308,1.8960198038850429
400.0,8,45.931400000000004,0.39484340542655755,66.0,0.000029880135496907167,1.9788101005854264,1.907304242389658
